    2115    2110    2105    2100    2095    2090    2090    2090    2090    2090    2090    2090    2090    2090    2090    2090    2095    2100    2105    2110    2115
  2112.5  2107.5  2102.5  2097.5  2092.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2087.5  2092.5  2097.5  2102.5  2107.5  2112.5
    2110    2105    2100    2095    2090    2085    2085    2085    2085    2085    2085    2085    2085    2085    2085    2085    2090    2095    2100    2105    2110
  2107.5  2102.5  2097.5  2092.5  2087.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2082.5  2087.5  2092.5  2097.5  2102.5  2107.5
    2105    2100    2095    2090    2085    2080    2080    2080    2080    2080    2080    2080    2080    2080    2080    2080    2085    2090    2095    2100    2105
  2102.5  2097.5  2092.5  2087.5  2082.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2077.5  2082.5  2087.5  2092.5  2097.5  2102.5
    2100    2095    2090    2085    2080    2075    2075    2075    2075    2075    2075    2075    2075    2075    2075    2075    2080    2085    2090    2095    2100
  2097.5  2092.5  2087.5  2082.5  2077.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2072.5  2077.5  2082.5  2087.5  2092.5  2097.5
    2095    2090    2085    2080    2075    2070    2070    2070    2070    2070    2070    2070    2070    2070    2070    2070    2075    2080    2085    2090    2095
  2092.5  2087.5  2082.5  2077.5  2072.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2067.5  2072.5  2077.5  2082.5  2087.5  2092.5
    2090    2085    2080    2075    2070    2065    2065    2065    2065    2065    2065    2065    2065    2065    2065    2065    2070    2075    2080    2085    2090
  2087.5  2082.5  2077.5  2072.5  2067.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2062.5  2067.5  2072.5  2077.5  2082.5  2087.5
    2085    2080    2075    2070    2065    2060    2060    2060    2060    2060    2060    2060    2060    2060    2060    2060    2065    2070    2075    2080    2085
  2082.5  2077.5  2072.5  2067.5  2062.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2057.5  2062.5  2067.5  2072.5  2077.5  2082.5
    2080    2075    2070    2065    2060    2055    2055    2055    2055    2055    2055    2055    2055    2055    2055    2055    2060    2065    2070    2075    2080
  2077.5  2072.5  2067.5  2062.5  2057.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2052.5  2057.5  2062.5  2067.5  2072.5  2077.5
    2075    2070    2065    2060    2055    2050    2050    2050    2050    2050    2050    2050    2050    2050    2050    2050    2055    2060    2065    2070    2075
  2072.5  2067.5  2062.5  2057.5  2052.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2047.5  2052.5  2057.5  2062.5  2067.5  2072.5
    2070    2065    2060    2055    2050    2045    2045    2045    2045    2045    2045    2045    2045    2045    2045    2045    2050    2055    2060    2065    2070
  2067.5  2062.5  2057.5  2052.5  2047.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2042.5  2047.5  2052.5  2057.5  2062.5  2067.5
    2065    2060    2055    2050    2045    2040    2040    2040    2040    2040    2040    2040    2040    2040    2040    2040    2045    2050    2055    2060    2065
  2062.5  2057.5  2052.5  2047.5  2042.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2037.5  2042.5  2047.5  2052.5  2057.5  2062.5
    2060    2055    2050    2045    2040    2035    2035    2035    2035    2035    2035    2035    2035    2035    2035    2035    2040    2045    2050    2055    2060
  2057.5  2052.5  2047.5  2042.5  2037.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2032.5  2037.5  2042.5  2047.5  2052.5  2057.5
    2055    2050    2045    2040    2035    2030    2030    2030    2030    2030    2030    2030    2030    2030    2030    2030    2035    2040    2045    2050    2055
  2052.5  2047.5  2042.5  2037.5  2032.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2027.5  2032.5  2037.5  2042.5  2047.5  2052.5
    2050    2045    2040    2035    2030    2025    2025    2025    2025    2025    2025    2025    2025    2025    2025    2025    2030    2035    2040    2045    2050
  2047.5  2042.5  2037.5  2032.5  2027.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2022.5  2027.5  2032.5  2037.5  2042.5  2047.5
    2045    2040    2035    2030    2025    2020    2020    2020    2020    2020    2020    2020    2020    2020    2020    2020    2025    2030    2035    2040    2045
  2042.5  2037.5  2032.5  2027.5  2022.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2017.5  2022.5  2027.5  2032.5  2037.5  2042.5
    2040    2035    2030    2025    2020    2015    2015    2015    2015    2015    2015    2015    2015    2015    2015    2015    2020    2025    2030    2035    2040
  2037.5  2032.5  2027.5  2022.5  2017.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2012.5  2017.5  2022.5  2027.5  2032.5  2037.5
    2035    2030    2025    2020    2015    2010    2010    2010    2010    2010    2010    2010    2010    2010    2010    2010    2015    2020    2025    2030    2035
  2032.5  2027.5  2022.5  2017.5  2012.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2007.5  2012.5  2017.5  2022.5  2027.5  2032.5
    2030    2025    2020    2015    2010    2005    2005    2005    2005    2005    2005    2005    2005    2005    2005    2005    2010    2015    2020    2025    2030
  2027.5  2022.5  2017.5  2012.5  2007.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2002.5  2007.5  2012.5  2017.5  2022.5  2027.5
    2025    2020    2015    2010    2005    2000    2000    2000    2000    2000    2000    2000    2000    2000    2000    2000    2005    2010    2015    2020    2025
  2022.5  2017.5  2012.5  2007.5  2002.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  1997.5  2002.5  2007.5  2012.5  2017.5  2022.5
    2020    2015    2010    2005    2000    1995    1995    1995    1995    1995    1995    1995    1995    1995    1995    1995    2000    2005    2010    2015    2020
  2017.5  2012.5  2007.5  2002.5  1997.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1992.5  1997.5  2002.5  2007.5  2012.5  2017.5
    2015    2010    2005    2000    1995    1990    1990    1990    1990    1990    1990    1990    1990    1990    1990    1990    1995    2000    2005    2010    2015
  2012.5  2007.5  2002.5  1997.5  1992.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1987.5  1992.5  1997.5  2002.5  2007.5  2012.5
    2010    2005    2000    1995    1990    1985    1985    1985    1985    1985    1985    1985    1985    1985    1985    1985    1990    1995    2000    2005    2010
  2007.5  2002.5  1997.5  1992.5  1987.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1982.5  1987.5  1992.5  1997.5  2002.5  2007.5
    2005    2000    1995    1990    1985    1980    1980    1980    1980    1980    1980    1980    1980    1980    1980    1980    1985    1990    1995    2000    2005
  2002.5  1997.5  1992.5  1987.5  1982.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1977.5  1982.5  1987.5  1992.5  1997.5  2002.5
    2000    1995    1990    1985    1980    1975    1975    1975    1975    1975    1975    1975    1975    1975    1975    1975    1980    1985    1990    1995    2000
  1997.5  1992.5  1987.5  1982.5  1977.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1972.5  1977.5  1982.5  1987.5  1992.5  1997.5
    1995    1990    1985    1980    1975    1970    1970    1970    1970    1970    1970    1970    1970    1970    1970    1970    1975    1980    1985    1990    1995
  1992.5  1987.5  1982.5  1977.5  1972.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1967.5  1972.5  1977.5  1982.5  1987.5  1992.5
    1990    1985    1980    1975    1970    1965    1965    1965    1965    1965    1965    1965    1965    1965    1965    1965    1970    1975    1980    1985    1990
  1987.5  1982.5  1977.5  1972.5  1967.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1962.5  1967.5  1972.5  1977.5  1982.5  1987.5
    1985    1980    1975    1970    1965    1960    1960    1960    1960    1960    1960    1960    1960    1960    1960    1960    1965    1970    1975    1980    1985
  1982.5  1977.5  1972.5  1967.5  1962.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1957.5  1962.5  1967.5  1972.5  1977.5  1982.5
    1980    1975    1970    1965    1960    1955    1955    1955    1955    1955    1955    1955    1955    1955    1955    1955    1960    1965    1970    1975    1980
  1977.5  1972.5  1967.5  1962.5  1957.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1952.5  1957.5  1962.5  1967.5  1972.5  1977.5
    1975    1970    1965    1960    1955    1950    1950    1950    1950    1950    1950    1950    1950    1950    1950    1950    1955    1960    1965    1970    1975
  1972.5  1967.5  1962.5  1957.5  1952.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1947.5  1952.5  1957.5  1962.5  1967.5  1972.5
    1970    1965    1960    1955    1950    1945    1945    1945    1945    1945    1945    1945    1945    1945    1945    1945    1950    1955    1960    1965    1970
  1967.5  1962.5  1957.5  1952.5  1947.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1942.5  1947.5  1952.5  1957.5  1962.5  1967.5
    1965    1960    1955    1950    1945    1940    1940    1940    1940    1940    1940    1940    1940    1940    1940    1940    1945    1950    1955    1960    1965
  1962.5  1957.5  1952.5  1947.5  1942.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1937.5  1942.5  1947.5  1952.5  1957.5  1962.5
    1960    1955    1950    1945    1940    1935    1935    1935    1935    1935    1935    1935    1935    1935    1935    1935    1940    1945    1950    1955    1960
  1957.5  1952.5  1947.5  1942.5  1937.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1932.5  1937.5  1942.5  1947.5  1952.5  1957.5
    1955    1950    1945    1940    1935    1930    1930    1930    1930    1930    1930    1930    1930    1930    1930    1930    1935    1940    1945    1950    1955
  1952.5  1947.5  1942.5  1937.5  1932.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1927.5  1932.5  1937.5  1942.5  1947.5  1952.5
    1950    1945    1940    1935    1930    1925    1925    1925    1925    1925    1925    1925    1925    1925    1925    1925    1930    1935    1940    1945    1950
  1947.5  1942.5  1937.5  1932.5  1927.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1922.5  1927.5  1932.5  1937.5  1942.5  1947.5
    1945    1940    1935    1930    1925    1920    1920    1920    1920    1920    1920    1920    1920    1920    1920    1920    1925    1930    1935    1940    1945
  1942.5  1937.5  1932.5  1927.5  1922.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1917.5  1922.5  1927.5  1932.5  1937.5  1942.5
    1940    1935    1930    1925    1920    1915    1915    1915    1915    1915    1915    1915    1915    1915    1915    1915    1920    1925    1930    1935    1940
  1937.5  1932.5  1927.5  1922.5  1917.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1912.5  1917.5  1922.5  1927.5  1932.5  1937.5
    1935    1930    1925    1920    1915    1910    1910    1910    1910    1910    1910    1910    1910    1910    1910    1910    1915    1920    1925    1930    1935
  1932.5  1927.5  1922.5  1917.5  1912.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1907.5  1912.5  1917.5  1922.5  1927.5  1932.5
    1930    1925    1920    1915    1910    1905    1905    1905    1905    1905    1905    1905    1905    1905    1905    1905    1910    1915    1920    1925    1930
  1927.5  1922.5  1917.5  1912.5  1907.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1902.5  1907.5  1912.5  1917.5  1922.5  1927.5
    1925    1920    1915    1910    1905    1900    1900    1900    1900    1900    1900    1900    1900    1900    1900    1900    1905    1910    1915    1920    1925
  1922.5  1917.5  1912.5  1907.5  1902.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1897.5  1902.5  1907.5  1912.5  1917.5  1922.5
    1920    1915    1910    1905    1900    1895    1895    1895    1895    1895    1895    1895    1895    1895    1895    1895    1900    1905    1910    1915    1920
  1917.5  1912.5  1907.5  1902.5  1897.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1892.5  1897.5  1902.5  1907.5  1912.5  1917.5
    1915    1910    1905    1900    1895    1890    1890    1890    1890    1890    1890    1890    1890    1890    1890    1890    1895    1900    1905    1910    1915
  1912.5  1907.5  1902.5  1897.5  1892.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1887.5  1892.5  1897.5  1902.5  1907.5  1912.5
    1910    1905    1900    1895    1890    1885    1885    1885    1885    1885    1885    1885    1885    1885    1885    1885    1890    1895    1900    1905    1910
  1907.5  1902.5  1897.5  1892.5  1887.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1882.5  1887.5  1892.5  1897.5  1902.5  1907.5
    1905    1900    1895    1890    1885    1880    1880    1880    1880    1880    1880    1880    1880    1880    1880    1880    1885    1890    1895    1900    1905
  1902.5  1897.5  1892.5  1887.5  1882.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1877.5  1882.5  1887.5  1892.5  1897.5  1902.5
    1900    1895    1890    1885    1880    1875    1875    1875    1875    1875    1875    1875    1875    1875    1875    1875    1880    1885    1890    1895    1900
  1897.5  1892.5  1887.5  1882.5  1877.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1872.5  1877.5  1882.5  1887.5  1892.5  1897.5
    1895    1890    1885    1880    1875    1870    1870    1870    1870    1870    1870    1870    1870    1870    1870    1870    1875    1880    1885    1890    1895
  1892.5  1887.5  1882.5  1877.5  1872.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1867.5  1872.5  1877.5  1882.5  1887.5  1892.5
    1890    1885    1880    1875    1870    1865    1865    1865    1865    1865    1865    1865    1865    1865    1865    1865    1870    1875    1880    1885    1890
  1887.5  1882.5  1877.5  1872.5  1867.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1862.5  1867.5  1872.5  1877.5  1882.5  1887.5
    1885    1880    1875    1870    1865    1860    1860    1860    1860    1860    1860    1860    1860    1860    1860    1860    1865    1870    1875    1880    1885
  1882.5  1877.5  1872.5  1867.5  1862.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1857.5  1862.5  1867.5  1872.5  1877.5  1882.5
    1880    1875    1870    1865    1860    1855    1855    1855    1855    1855    1855    1855    1855    1855    1855    1855    1860    1865    1870    1875    1880
  1877.5  1872.5  1867.5  1862.5  1857.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1852.5  1857.5  1862.5  1867.5  1872.5  1877.5
    1875    1870    1865    1860    1855    1850    1850    1850    1850    1850    1850    1850    1850    1850    1850    1850    1855    1860    1865    1870    1875
  1872.5  1867.5  1862.5  1857.5  1852.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1847.5  1852.5  1857.5  1862.5  1867.5  1872.5
    1870    1865    1860    1855    1850    1845    1845    1845    1845    1845    1845    1845    1845    1845    1845    1845    1850    1855    1860    1865    1870
  1867.5  1862.5  1857.5  1852.5  1847.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1842.5  1847.5  1852.5  1857.5  1862.5  1867.5
    1865    1860    1855    1850    1845    1840    1840    1840    1840    1840    1840    1840    1840    1840    1840    1840    1845    1850    1855    1860    1865
  1862.5  1857.5  1852.5  1847.5  1842.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1837.5  1842.5  1847.5  1852.5  1857.5  1862.5
    1860    1855    1850    1845    1840    1835    1835    1835    1835    1835    1835    1835    1835    1835    1835    1835    1840    1845    1850    1855    1860
  1857.5  1852.5  1847.5  1842.5  1837.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1832.5  1837.5  1842.5  1847.5  1852.5  1857.5
    1855    1850    1845    1840    1835    1830    1830    1830    1830    1830    1830    1830    1830    1830    1830    1830    1835    1840    1845    1850    1855
  1852.5  1847.5  1842.5  1837.5  1832.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1827.5  1832.5  1837.5  1842.5  1847.5  1852.5
    1850    1845    1840    1835    1830    1825    1825    1825    1825    1825    1825    1825    1825    1825    1825    1825    1830    1835    1840    1845    1850
  1847.5  1842.5  1837.5  1832.5  1827.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1822.5  1827.5  1832.5  1837.5  1842.5  1847.5
    1845    1840    1835    1830    1825    1820    1820    1820    1820    1820    1820    1820    1820    1820    1820    1820    1825    1830    1835    1840    1845
  1842.5  1837.5  1832.5  1827.5  1822.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1817.5  1822.5  1827.5  1832.5  1837.5  1842.5
    1840    1835    1830    1825    1820    1815    1815    1815    1815    1815    1815    1815    1815    1815    1815    1815    1820    1825    1830    1835    1840
  1837.5  1832.5  1827.5  1822.5  1817.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1812.5  1817.5  1822.5  1827.5  1832.5  1837.5
    1835    1830    1825    1820    1815    1810    1810    1810    1810    1810    1810    1810    1810    1810    1810    1810    1815    1820    1825    1830    1835
  1832.5  1827.5  1822.5  1817.5  1812.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1807.5  1812.5  1817.5  1822.5  1827.5  1832.5
    1830    1825    1820    1815    1810    1805    1805    1805    1805    1805    1805    1805    1805    1805    1805    1805    1810    1815    1820    1825    1830
  1827.5  1822.5  1817.5  1812.5  1807.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1802.5  1807.5  1812.5  1817.5  1822.5  1827.5
    1825    1820    1815    1810    1805    1800    1800    1800    1800    1800    1800    1800    1800    1800    1800    1800    1805    1810    1815    1820    1825
  1822.5  1817.5  1812.5  1807.5  1802.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1797.5  1802.5  1807.5  1812.5  1817.5  1822.5
    1820    1815    1810    1805    1800    1795    1795    1795    1795    1795    1795    1795    1795    1795    1795    1795    1800    1805    1810    1815    1820
  1817.5  1812.5  1807.5  1802.5  1797.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1792.5  1797.5  1802.5  1807.5  1812.5  1817.5
    1815    1810    1805    1800    1795    1790    1790    1790    1790    1790    1790    1790    1790    1790    1790    1790    1795    1800    1805    1810    1815
  1812.5  1807.5  1802.5  1797.5  1792.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1787.5  1792.5  1797.5  1802.5  1807.5  1812.5
    1810    1805    1800    1795    1790    1785    1785    1785    1785    1785    1785    1785    1785    1785    1785    1785    1790    1795    1800    1805    1810
  1807.5  1802.5  1797.5  1792.5  1787.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1782.5  1787.5  1792.5  1797.5  1802.5  1807.5
    1805    1800    1795    1790    1785    1780    1780    1780    1780    1780    1780    1780    1780    1780    1780    1780    1785    1790    1795    1800    1805
  1802.5  1797.5  1792.5  1787.5  1782.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1777.5  1782.5  1787.5  1792.5  1797.5  1802.5
    1800    1795    1790    1785    1780    1775    1775    1775    1775    1775    1775    1775    1775    1775    1775    1775    1780    1785    1790    1795    1800
  1797.5  1792.5  1787.5  1782.5  1777.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1772.5  1777.5  1782.5  1787.5  1792.5  1797.5
    1795    1790    1785    1780    1775    1770    1770    1770    1770    1770    1770    1770    1770    1770    1770    1770    1775    1780    1785    1790    1795
  1792.5  1787.5  1782.5  1777.5  1772.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1767.5  1772.5  1777.5  1782.5  1787.5  1792.5
    1790    1785    1780    1775    1770    1765    1765    1765    1765    1765    1765    1765    1765    1765    1765    1765    1770    1775    1780    1785    1790
  1787.5  1782.5  1777.5  1772.5  1767.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1762.5  1767.5  1772.5  1777.5  1782.5  1787.5
    1785    1780    1775    1770    1765    1760    1760    1760    1760    1760    1760    1760    1760    1760    1760    1760    1765    1770    1775    1780    1785
  1782.5  1777.5  1772.5  1767.5  1762.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1757.5  1762.5  1767.5  1772.5  1777.5  1782.5
    1780    1775    1770    1765    1760    1755    1755    1755    1755    1755    1755    1755    1755    1755    1755    1755    1760    1765    1770    1775    1780
  1777.5  1772.5  1767.5  1762.5  1757.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1752.5  1757.5  1762.5  1767.5  1772.5  1777.5
    1775    1770    1765    1760    1755    1750    1750    1750    1750    1750    1750    1750    1750    1750    1750    1750    1755    1760    1765    1770    1775
  1772.5  1767.5  1762.5  1757.5  1752.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1747.5  1752.5  1757.5  1762.5  1767.5  1772.5
    1770    1765    1760    1755    1750    1745    1745    1745    1745    1745    1745    1745    1745    1745    1745    1745    1750    1755    1760    1765    1770
  1767.5  1762.5  1757.5  1752.5  1747.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1742.5  1747.5  1752.5  1757.5  1762.5  1767.5
    1765    1760    1755    1750    1745    1740    1740    1740    1740    1740    1740    1740    1740    1740    1740    1740    1745    1750    1755    1760    1765
  1762.5  1757.5  1752.5  1747.5  1742.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1737.5  1742.5  1747.5  1752.5  1757.5  1762.5
    1760    1755    1750    1745    1740    1735    1735    1735    1735    1735    1735    1735    1735    1735    1735    1735    1740    1745    1750    1755    1760
  1757.5  1752.5  1747.5  1742.5  1737.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1732.5  1737.5  1742.5  1747.5  1752.5  1757.5
    1755    1750    1745    1740    1735    1730    1730    1730    1730    1730    1730    1730    1730    1730    1730    1730    1735    1740    1745    1750    1755
  1752.5  1747.5  1742.5  1737.5  1732.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1727.5  1732.5  1737.5  1742.5  1747.5  1752.5
    1750    1745    1740    1735    1730    1725    1725    1725    1725    1725    1725    1725    1725    1725    1725    1725    1730    1735    1740    1745    1750
  1747.5  1742.5  1737.5  1732.5  1727.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1722.5  1727.5  1732.5  1737.5  1742.5  1747.5
    1745    1740    1735    1730    1725    1720    1720    1720    1720    1720    1720    1720    1720    1720    1720    1720    1725    1730    1735    1740    1745
  1742.5  1737.5  1732.5  1727.5  1722.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1717.5  1722.5  1727.5  1732.5  1737.5  1742.5
    1740    1735    1730    1725    1720    1715    1715    1715    1715    1715    1715    1715    1715    1715    1715    1715    1720    1725    1730    1735    1740
  1737.5  1732.5  1727.5  1722.5  1717.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1712.5  1717.5  1722.5  1727.5  1732.5  1737.5
    1735    1730    1725    1720    1715    1710    1710    1710    1710    1710    1710    1710    1710    1710    1710    1710    1715    1720    1725    1730    1735
  1732.5  1727.5  1722.5  1717.5  1712.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1707.5  1712.5  1717.5  1722.5  1727.5  1732.5
    1730    1725    1720    1715    1710    1705    1705    1705    1705    1705    1705    1705    1705    1705    1705    1705    1710    1715    1720    1725    1730
  1727.5  1722.5  1717.5  1712.5  1707.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1702.5  1707.5  1712.5  1717.5  1722.5  1727.5
    1725    1720    1715    1710    1705    1700    1700    1700    1700    1700    1700    1700    1700    1700    1700    1700    1705    1710    1715    1720    1725
  1722.5  1717.5  1712.5  1707.5  1702.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1697.5  1702.5  1707.5  1712.5  1717.5  1722.5
    1720    1715    1710    1705    1700    1695    1695    1695    1695    1695    1695    1695    1695    1695    1695    1695    1700    1705    1710    1715    1720
  1717.5  1712.5  1707.5  1702.5  1697.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1692.5  1697.5  1702.5  1707.5  1712.5  1717.5
    1715    1710    1705    1700    1695    1690    1690    1690    1690    1690    1690    1690    1690    1690    1690    1690    1695    1700    1705    1710    1715
  1712.5  1707.5  1702.5  1697.5  1692.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1687.5  1692.5  1697.5  1702.5  1707.5  1712.5
    1710    1705    1700    1695    1690    1685    1685    1685    1685    1685    1685    1685    1685    1685    1685    1685    1690    1695    1700    1705    1710
  1707.5  1702.5  1697.5  1692.5  1687.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1682.5  1687.5  1692.5  1697.5  1702.5  1707.5
